Name,Location,Haz Click Aquí,Tipo,geometry
Sucina,"<Point><coordinates>-0.963599,37.887286,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/sucina-murcia.html,,
Tarancón,"<Point><coordinates>-3.006036,40.006945,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/tarancon-cuenca.html,,
Toledo,"<Point><coordinates>-4.023828,39.840926,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/toledo.html,,
Tordera,"<Point><coordinates>2.720989,41.693279,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/tordera-barcelona.html,,
Campos del río,"<Point><coordinates>-1.334429,38.029633,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/trampolin-hills-campos-del-rio-murcia.html,,
Tres Cantos,"<Point><coordinates>-3.714424,40.622128,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/tres-cantos-madrid-2005-2012.html,,
Xaló (Urbanización Valle Paraíso),"<Point><coordinates>-0.015359,38.754243,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/urbanizacion-valle-paraiso-xalo-alicante.html,,
Vallecas,"<Point><coordinates>-3.605471,40.371411,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/vallecas-madrid.html,,
Venta de Baños,"<Point><coordinates>-4.500487,41.918164,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/venta-de-banos-palencia.html,,
Viana,"<Point><coordinates>-2.366018,42.517822,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/viana-navarra.html,,
Villanueva de la Cañada,"<Point><coordinates>-4.000205,40.444505,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/villanueva-de-la-canada-madrid.html,,
Yuncos,"<Point><coordinates>-3.866927,40.089388,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/yuncos-toledo.html,,
Zamora,"<Point><coordinates>-5.733102,41.528305,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/06/zamora.html,,
Almenara,"<Point><coordinates>-0.18651,39.737182,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/almenara-castellon.html,,
Almeria,"<Point><coordinates>-2.442809,36.837242,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/almeria.html,,
Avilés,"<Point><coordinates>-5.898957,43.538327,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/aviles-asturias.html,,
Azucaica,"<Point><coordinates>-3.970834,39.88361,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/azucaica-toledo.html,,
Boadilla del Monte,"<Point><coordinates>-3.906372,40.415344,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/boadilla-del-monte-ii-madrid.html,,
Campanillas,"<Point><coordinates>-4.556691,36.746354,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/campanillas-malaga.html,,
Carballo,"<Point><coordinates>-8.684782,43.226249,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/carballo-coruna.html,,
Ciudad Quesada I,"<Point><coordinates>-0.717402,38.053797,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/ciudad-quesada-i-alicante.html,,
Ciudad Quesada II,"<Point><coordinates>-0.706069,38.057551,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/ciudad-quesada-ii-alicante.html,,
Cobisa,"<Point><coordinates>-4.025555,39.804494,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/cobisa-toledo.html,,
Corvera,"<Point><coordinates>-1.171243,37.83394,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/corvera-murcia.html,,
Dolores,"<Point><coordinates>-0.765691,38.137788,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/dolores-alicante.html,,
Don Benito,"<Point><coordinates>-5.861883,38.956717,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/don-benito-badajoz.html,,
Illescas (este),"<Point><coordinates>-3.829789,40.122359,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/illescas-este-toledo.html,,
Illescas (sur),"<Point><coordinates>-3.859056,40.110254,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/illescas-sur-toledo.html,,
Isla Cristina,"<Point><coordinates>-7.312713,37.197474,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/isla-cristina-huelva.html,,
Las Perdices,"<Point><coordinates>-4.004551,39.911514,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/las-perdices-toledo.html,,
Los Molares,"<Point><coordinates>-5.719465,37.157014,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/los-molares-sevilla.html,,
Luanco,"<Point><coordinates>-5.793598,43.611764,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/luanco-asturias.html,,
Mairena de Alcor,"<Point><coordinates>-5.751794,37.373355,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/mairena-de-alcor-sevilla.html,,
Nambroca,"<Point><coordinates>-3.945765,39.797458,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/nambroca-toledo.html,,
San Fernando,"<Point><coordinates>-6.202453,36.475658,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/san-fernando-cadiz.html,,
San Miguel de Salinas,"<Point><coordinates>-0.788949,37.978839,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/san-miguel-de-salinas-alicante.html,,
Santa Cruz da Rabeda,"<Point><coordinates>-7.820972,42.279099,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/santa-cruz-da-rabeda-ourense.html,,
Santa maría de Benquerencia,"<Point><coordinates>-3.932804,39.870497,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/santa-maria-de-benquerencia-toledo.html,,
Telde,"<Point><coordinates>-15.41429,27.994258,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/telde-las-palmas.html,,
Valdebebas,"<Point><coordinates>-3.61602,40.487832,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/valdebebas-madrid.html,,
Villanubla,"<Point><coordinates>-4.83862,41.697536,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/villanubla-valladolid.html,,
Vistabella,"<Point><coordinates>-0.823755,38.036742,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/vistabella-alicante.html,,
Xalets de Salou,"<Point><coordinates>1.164567,41.075871,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/07/xalets-de-salou-tarragona.html,,
A-2 con M-40,"<Point><coordinates>-3.605073,40.448322,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/a-2-con-m-40-madrid.html,,
Alvarado,"<Point><coordinates>-6.79936,38.81273,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/alvarado-badajoz.html,,
Arrúbal,"<Point><coordinates>-2.252513,42.430335,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/arrubal-la-rioja.html,,
Avinyonet de Puigventós,"<Point><coordinates>2.913303,42.250867,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/avinyonet-de-puigventos-girona.html,,
Corrales,"<Point><coordinates>-6.988025,37.279943,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/corrales-huelva.html,,
Cuatro Vientos,"<Point><coordinates>-3.781932,40.373791,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/cuatro-vientos-madrid.html,,
Golf Bellavista,"<Point><coordinates>-7.00917,37.283173,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/golf-bellavista-huelva.html,,
Isla Canela,"<Point><coordinates>-7.377692,37.174462,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/isla-canela-huelva.html,,
L'Alcúdia,"<Point><coordinates>-0.501538,39.19424,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/lalcudia-valencia.html,,
Hospitalet de L'Infant,"<Point><coordinates>0.918378,41.000533,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/lhospitalet-de-linfant-tarragona.html,,
Los Camachos,"<Point><coordinates>-0.92708,37.649875,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/los-camachos-murcia.html,,
Moraleja de Enmedio,"<Point><coordinates>-3.854289,40.265686,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/moraleja-de-enmedio-madrid.html,,
Palma de Mallorca,"<Point><coordinates>2.684196,39.568782,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/palma-de-mallorca-este-islas-baleares.html,,
Santa Ana,"<Point><coordinates>-3.88168,37.45277,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/santa-ana-jaen.html,,
Torrejón de la Calzada,"<Point><coordinates>-3.796972,40.203414,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/torrejon-de-la-calzada-madrid.html,,
Villalbilla,"<Point><coordinates>-3.289723,40.433696,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/08/villalbilla-madrid.html,,
Alquerías del Niño Perdido,"<Point><coordinates>-0.114236,39.898688,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/alquerias-del-nino-perdido-castellon.html,,
L'Aldea,"<Point><coordinates>0.587326,40.718212,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/amposta-tarragona.html,,
A Revolta,"<Point><coordinates>-8.803865,42.434838,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/a-revolta-pontevedra.html,,
Cadrete,"<Point><coordinates>-0.962752,41.555109,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/cadrete-zaragoza.html,,
Cartuja Baja,"<Point><coordinates>-0.83641,41.575607,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/cartuja-baja-zaragoza.html,,
Castejón,"<Point><coordinates>-1.687173,42.171336,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/castejon-navarra.html,,
El Algarrobico,"<Point><coordinates>-1.879578,37.028141,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/el-algarrobico-almeria.html,,
El Palau d'Anglesola,"<Point><coordinates>0.88077,41.648854,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/el-palau-de-langlesola-lleida.html,,
Escombreras,"<Point><coordinates>-0.922348,37.572741,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/escombreras-murcia.html,,
Golf del Guadiana,"<Point><coordinates>-6.883276,38.882242,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/golf-del-guadiana-badajoz.html,,
La Caja Mágica,"<Point><coordinates>-3.684034,40.368906,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/la-caja-magica-madrid-2020-madrid.html,,
León (sureste),"<Point><coordinates>-5.568034,42.582848,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/leon-sureste-leon.html,,
Playa Vera,"<Point><coordinates>-1.806026,37.219791,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/playa-vera-almeria.html,,
Puerto de Gimar,"<Point><coordinates>-16.376881,28.29286,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/puertito-de-guimar-santa-cruz-de-tenerfe.html,,
Torrefarrera,"<Point><coordinates>0.608255,41.669728,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/torrefarrera-lleida.html,,
Valdemoro,"<Point><coordinates>-3.644565,40.222013,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/valdemoro-norte-madrid.html,,
Villa Olímpica,"<Point><coordinates>-3.599652,40.434643,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/villa-olimpica-madrid-2020-madrid.html,,
Zaragoza (suroeste),"<Point><coordinates>-0.937365,41.62371,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/zaragoza-suroeste-zaragoza.html,,
Zeneta,"<Point><coordinates>-1.012452,38.002311,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/09/zeneta-murcia.html,,
Alcorcón,"<Point><coordinates>-3.829568,40.330255,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/alcorcon-madrid.html,,
Alhendín,"<Point><coordinates>-3.639172,37.107297,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/alhendin-granada.html,,
Alicante (sur),"<Point><coordinates>-0.529057,38.333256,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/alicante-sur-alicante.html,,
Burriana,"<Point><coordinates>-0.083175,39.885537,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/borriana-catellon.html,,
Caparacena,"<Point><coordinates>-3.701614,37.259965,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/caparacena-granada.html,,
Centro Penitenciario de Picassent,"<Point><coordinates>-0.435408,39.313587,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/centro-penitenciario-de-picassent.html,,
Churra,"<Point><coordinates>-1.147102,38.041453,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/churra-murcia.html,,
Espartinas,"<Point><coordinates>-6.12079,37.378996,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/espartinas-sevilla.html,,
Estadio de Vallehermoso y Parque de Santander,"<Point><coordinates>-3.709092,40.44234,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/estadio-de-vallehermoso-y-parque-de.html,,
Estrella de Izar,"<Point><coordinates>-5.603389,42.725003,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/estrella-de-izar-leon.html,,
Expo Zaragoza,"<Point><coordinates>-0.908437,41.669379,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/expo-zaragoza-zaragoza.html,,
Gardélegui-Arechavaleta,"<Point><coordinates>-2.675668,42.826672,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/gardelegui-arechavaleta-alava-araba.html,,
Gernika-Lumo,"<Point><coordinates>-2.68385,43.309493,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/gernika-lumo-bizkaia.html,,
Getafe,"<Point><coordinates>-3.700278,40.318167,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/getafe-madrid.html,,
Getafe,"<Point><coordinates>-3.753855,40.301904,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/getafe-madrid_31.html,,
Gualba,"<Point><coordinates>2.500729,41.732104,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/gualba-barcelona.html,,
La Alcayna,"<Point><coordinates>-1.173345,38.085986,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/la-alcayna-murcia.html,,
La Zarzuela,"<Point><coordinates>-5.800156,36.159179,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/la-zarzuela-cadiz.html,,
Lugo (sureste),"<Point><coordinates>-7.540883,42.997633,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/lugo-sureste-lugo.html,,
Otura,"<Point><coordinates>-3.636398,37.067277,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/otura-granada.html,,
Parla,"<Point><coordinates>-3.76313,40.227138,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/parla-madrid.html,,
Playa Blanca,"<Point><coordinates>-13.830556,28.865,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/playa-blanca-lanzarote.html,,
Pontevedra,"<Point><coordinates>-8.6318,42.4323,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/pontevedra.html,,
Santander Norte,"<Point><coordinates>-3.808941,43.477782,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/santander-norte-cantabria.html,,
Tórtola de Henares,"<Point><coordinates>-3.125589,40.70612,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/tortola-de-henares-guadalajara.html,,
Valdebebas,"<Point><coordinates>-3.613353,40.491015,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/valdebebas-madrid.html,,
Vilallonga,"<Point><coordinates>-0.207576,38.886147,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/vilallonga-valencia.html,,
Vío,"<Point><coordinates>-8.438444,43.332942,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/10/vio-coruna.html,,
Adriano,"<Point><coordinates>-5.966443,37.213194,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/adriano-sevilla.html,,
Albacete (este),"<Point><coordinates>-1.859289,39.009475,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/albacete-sur.html,,
"Alba Marina, Alba de Tormes","<Point><coordinates>-5.4905,40.851928,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/alba-marina-alba-de-tormes-salamanca.html,,
Ávila (noreste),"<Point><coordinates>-4.666766,40.662419,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/avila-noreste.html,,
Barakaldo,"<Point><coordinates>-2.972074,43.29863,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/barakaldo-bizkaia.html,,
Cembranos,"<Point><coordinates>-5.582485,42.488725,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/cembranos-leon.html,,
Ciudad de la Luz,"<Point><coordinates>-0.523041,38.312222,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/ciudad-de-la-luz-alicante.html,,
Donostia (Sur),"<Point><coordinates>-1.975317,43.296375,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/donostia-sur-gipiuzkoa.html,,
Fuenlabrada,"<Point><coordinates>-3.81898,40.288226,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/fuenlabrada-madrid.html,,
Fuente del Rey,"<Point><coordinates>-5.981619,37.284208,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/fuente-del-rey-sevilla.html,,
Guillena,"<Point><coordinates>-6.089849,37.507325,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/guillena-sevilla.html,,
Illa de Arousa,"<Point><coordinates>-8.859131,42.560811,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/illa-de-arousa-pontevedra.html,,
Jaén,"<Point><coordinates>-3.788809,37.779082,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/jaen.html,,
La Celada,"<Point><coordinates>-5.782364,37.443686,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/la-celada-sevilla.html,,
La Garriga,"<Point><coordinates>2.282155,41.68024,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/la-garriga-barcelona.html,,
La Guardia de Jaén,"<Point><coordinates>-3.696315,37.767427,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/la-guardia-de-jaen-jaen.html,,
L'Armentera,"<Point><coordinates>3.076576,42.170272,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/larmentera-girona.html,,
Las Pajanosas,"<Point><coordinates>-6.096735,37.56798,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/las-pajanosas-sevilla.html,,
Logroño (norte),"<Point><coordinates>-2.415731,42.477962,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/logrono-norte-la-rioja.html,,
Los Villares,"<Point><coordinates>-3.812495,37.692165,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/los-villares-jaen.html,,
Mairena del Alfaraje,"<Point><coordinates>-6.051006,37.361604,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/mairena-del-alfaraje-sevilla.html,,
Miranda de Ebro,"<Point><coordinates>-2.949852,42.686258,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/miranda-de-ebro-burgos.html,,
Moriscos,"<Point><coordinates>-5.582077,41.008381,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/moriscos-salamanca.html,,
Orio,"<Point><coordinates>-2.130265,43.279883,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/orio-gipuzkoa.html,,
Pantano de Cubillas,"<Point><coordinates>-3.685059,37.282261,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/pantano-de-cubillas-granada.html,,
Parque Cementerio La Paz,"<Point><coordinates>-3.692913,40.576987,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/parque-cementerio-la-paz-madrid.html,,
Pego,"<Point><coordinates>-0.112478,38.841045,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/pego-alicante.html,,
San Rafael,"<Point><coordinates>-5.875359,37.382639,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/san-rafael-sevilla.html,,
Tarazona de la Mancha,"<Point><coordinates>-1.931311,39.221662,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/tarazona-de-la-mancha-albacete.html,,
Torre del Campo,"<Point><coordinates>-3.89481,37.776057,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/torre-del-campo-jaen.html,,
Villamuriel de Cerrato,"<Point><coordinates>-4.510278,41.949633,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/11/villamuriel-de-cerrato-palencia.html,,
Ágreda,"<Point><coordinates>-1.921669,41.851916,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/agreda-soria.html,,
Bacariza,"<Point><coordinates>-1.867106,38.933427,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/bacariza-albacete.html,,
Barbastro,"<Point><coordinates>0.127116,42.036082,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/barbastro-huesca.html,,
Castellolí,"<Point><coordinates>1.697855,41.591494,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/castelloli-barcelona.html,,
Chinchilla (oeste),"<Point><coordinates>-1.788895,38.943186,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/chinchilla-este-cuenca.html,,
La Palma del Condado,"<Point><coordinates>-6.570728,37.358904,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/circuito-de-monteblanco-la-palma-del.html,,
Circuito Urbano de Valencia,"<Point><coordinates>-0.333969,39.456103,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/circuito-urbano-de-valencia-valencia.html,,
Cuenca (AVE),"<Point><coordinates>-2.139133,40.035202,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/cuenca-ave-cuenca.html,,
Daimiel,"<Point><coordinates>-3.587991,39.049316,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/daimiel-ciudad-real.html,,
Jerez de la Frontera,"<Point><coordinates>-6.14762,36.664976,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/jerez-de-la-frontera-cadiz.html,,
Majadahonda (este),"<Point><coordinates>-3.859899,40.463817,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/majadahonda-este-madrid.html,,
Majadahonda Golf,"<Point><coordinates>-3.864301,40.446692,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/majadahonda-golf-madrid.html,,
Majadahonda (Gran Plaza),"<Point><coordinates>-3.899922,40.48995,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/majadahonda-gran-plaza-madrid.html,,
Majadahonda (oeste),"<Point><coordinates>-3.897773,40.453093,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/majadahonda-oeste-madrid.html,,
Motorland Alcañiz,"<Point><coordinates>-0.198598,41.077945,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/motorland-alcaniz-teruel.html,,
Tapia de Casariego,"<Point><coordinates>-6.900597,43.546206,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/tapia-de-casariego-kartodromo-oviedo.html,,
Villaralbo,"<Point><coordinates>-5.680964,41.492574,0.0</coordinates></Point>",http://www.nacionrotonda.com/2013/12/villaralbo-zamora.html,,
Alcal ,"<Point><coordinates>-16.82973,28.202144,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/alcala-santa-cruz-de-tenerife.html,,
Alcora,"<Point><coordinates>-0.219591,40.072986,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/alcora-valencia.html,,
Amurrio,"<Point><coordinates>-3.002304,43.054573,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/amurrio-vitoria.html,,
Azuqueca de Henares,"<Point><coordinates>-3.260806,40.577193,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/azuqueca-de-henares-guadalajara.html,,
Benicassim,"<Point><coordinates>0.028555,40.033744,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/benicassim-castellon_29.html,,
Burgos (Norte),"<Point><coordinates>-3.665447,42.364825,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/burgos-norte.html,,
Calasparra,"<Point><coordinates>-1.7115,38.226708,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/calasparra-murcia.html,,
Costa Esury,"<Point><coordinates>-7.414171,37.25876,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/costa-esury-huelva.html,,
Cuarte de Huerva,"<Point><coordinates>-0.93674,41.59106,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/cuarte-de-huerva-zaragoza.html,,
"Els Poblets, Alicante","<Point><coordinates>0.003084,38.860697,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/es-poblets-alicante.html,,
Fuenterrabía-Hondarribia,"<Point><coordinates>-1.79518,43.372654,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/fuenterrabia-gipuzkoa.html,,
Gandía,"<Point><coordinates>-0.172286,38.965257,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/gandia-valencia.html,,
Gran Alacant,"<Point><coordinates>-0.524143,38.229423,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/gran-alacant-alicante.html,,
Hellín,"<Point><coordinates>-1.702402,38.529837,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/hellin-albacete.html,,
La Secuoya,"<Point><coordinates>-1.833145,37.316049,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/la-secuoya-almeria.html,,
Dehesa de Navalcarbó,"<Point><coordinates>-3.880142,40.50213,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/las-rozas-dehesa-de-navalcarbon-madrid.html,,
Marchena,"<Point><coordinates>-5.41499,37.323737,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/marchena-sevilla.html,,
Miramar,"<Point><coordinates>-0.1404,38.950703,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/miramar-valencia.html,,
Mollerussa,"<Point><coordinates>0.886919,41.627115,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/mollerussa-lleida.html,,
Monte Pego,"<Point><coordinates>-0.046589,38.843436,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/monte-pego-alicante.html,,
Onda (norte),"<Point><coordinates>-0.233577,39.966637,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/onda-valencia.html,,
Arroyofresno,"<Point><coordinates>-3.729783,40.4925,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/pau-de-arroyofresno-madrid.html,,
Poligono Industrial Camí Fondo,"<Point><coordinates>-0.144024,39.981118,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/poligono-industrial-cami-fondo.html,,
Puerto Marino,"<Point><coordinates>-0.530047,38.238179,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/puerto-marino-alicante.html,,
Santander Oeste,"<Point><coordinates>-3.870099,43.454651,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/santander-oeste-cantabria.html,,
Turre,"<Point><coordinates>-1.888131,37.15777,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/turre-almeria.html,,
Urbanización Las Vegas (Villanueva del Pardillo),"<Point><coordinates>-3.941772,40.489479,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/urbanizacion-las-vegas-villanueva-del.html,,
